drug,canonical_smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
GDSC722,CN(C)c1ccc(C2Nc3ccc4ccccc4c3C3=C2C(=O)CC(C)(C)C3)cc1Br,5.5922428e-05,0.025960064,0.009428288,0.71415806,0.50173694,0.013044136,2.4460013,0.00093631214,-0.024052214,-0.00545761,-0.006687548,-0.016135678,0.024739496,-0.18158412,0.021370225,0.007648308,-0.020172456,0.012053433,-1.0726728,0.27421105,0.003886629,0.009920593,0.006205826,-0.13784152,-0.005743712,0.002007274,0.04062604,-1.0900133,-0.034871873,-0.0105808005,0.005993217,-0.012721954,0.023854412,-0.007871037,0.008674726,-0.00050590746,-0.018597653,-0.02550704,-1.9105111,0.029972393,-0.011308805,0.015681803,-1.1625123,0.01833652,-0.024725486,0.012974614,-0.009579353,-0.036432076,0.07014373,0.21973646,-0.036029223,0.20778115,-0.5684928,0.0056314245,-1.9759998,-0.7119211,-2.8643837,0.016745057,-0.013590515,-0.011226205,-0.4136464,0.025748245,0.010278277,0.8308933,-0.013732769,-0.022190064,-0.0010761712,-0.040976796,-0.56146413,-0.0137368515,-2.0037603,0.013045628,-0.33053535,-0.007539278,-0.005159404,0.006672631,-0.72720534,-0.012951756,0.005427368,-0.010784403,0.029404294,-0.7125263,0.6747617,-0.023085736,0.010143224,0.09992575,-0.0052882675,-0.0029091015,0.19548795,0.020126361,-0.001728721,0.0044496013,-0.007962557,0.009159658,2.30642,-0.019945279,-0.4912045,0.9725649,0.01313792,-0.01207776,-0.014969621,0.008185852,-0.5098245,-0.01014537,-0.017013803,1.0409604,0.021008132,-0.006740824,-0.007032604,-0.030388154,-0.5265636,-0.00059206784,0.013166489,0.27105662,-0.03939541,0.02028038,0.0012983531,0.119246565,-0.0057577686,0.0011695996,-0.0088647865,0.0036630358,-0.05383626,0.0036490317,-1.105809,0.015816962,0.024813805,0.00764071
GDSC723,CC(C)(C)OC(=O)CN(Cc1ccc(Cl)cc1)Cc1ccc([N+](=O)[O-])s1,0.005287016,-0.007313353,1.4107271,-0.74449235,0.646156,0.010929316,-0.22311753,0.011088509,-0.008530397,-0.01493001,0.0039267763,0.014396273,-0.006424818,-0.113330945,0.0048442855,0.018522257,-0.0023200912,0.0013641054,-1.0486593,-0.7315347,-0.0032737441,1.1126174,-0.0107627,0.38229507,0.003125608,0.001160156,0.020988993,-1.4953198,1.0595248,-0.0079353675,-0.008148514,-0.013443512,0.004032561,-0.0010758489,-0.0063296333,-0.018401783,-0.004426645,0.008113863,0.32402533,-0.017453799,-0.015645847,0.0011352748,-0.19991213,-0.003180571,-0.02082114,0.0059752204,-0.0037051812,-0.0025035217,0.08575833,0.44253394,-0.008303826,0.24801399,-0.34461233,-0.011238873,-0.0968902,1.0071744,-0.39235172,-0.0087770065,-0.007934611,-0.007467529,0.23804773,-0.0070388764,0.0034667812,0.7107607,-0.03188759,-0.0021178946,0.01041287,-0.001767572,-0.20415778,0.0071694776,0.4445626,-0.018314086,-0.27380005,-0.001903683,-0.022194091,-0.006462794,-0.26774085,0.007862201,-0.0019997465,0.0034441408,0.0031239279,-0.46266302,0.39007705,-0.020733021,-0.0061292946,1.4930995,0.011416182,-0.00033317506,-0.12506258,0.0053612143,0.011283465,0.0069733737,-0.011928764,-0.017561896,0.056610268,-0.013883121,0.22292258,0.14936264,0.022114819,-0.006841328,-0.0028352393,0.0062314942,-1.0099337,0.013067458,-0.0029145405,-0.523407,-0.018095514,0.011016159,0.0065336283,0.0023912527,0.21777377,0.009056337,-0.01173054,-0.48657507,0.004192853,0.0029578358,-0.0046159066,-0.14148214,-0.012286877,0.0010985509,-0.0022091232,-0.0017028351,-0.04984083,-0.015824486,0.5829445,-0.0041110655,0.005638492,0.002603376
GDSC724,Cc1c(C(=O)Nc2cccc(C(F)(F)F)c2)cc(-c2ccccc2)n1CCCN1CCOCC1,0.0056653074,0.013833107,1.0633954,0.42751718,0.36948043,0.0022565927,0.25843856,0.00029191806,0.011654284,0.01047352,-0.017955337,0.016457915,-0.015298773,-0.01909269,-0.0046688616,-0.012750633,0.0072442554,-0.003800047,0.017318819,0.6773721,0.020464096,1.4808235,0.02387427,1.3310252,0.018521715,-0.015874635,0.0039217994,0.64211047,0.64794487,0.0004281178,0.0024849325,-0.010138299,-0.004091476,0.017596638,0.0041723773,0.0045109447,0.0010623503,-0.0048798304,-2.5095003,0.011717184,0.0075814035,0.009234898,-0.05828802,-0.00037222356,0.0044083316,-0.0017645657,-0.0050650835,-0.0055190697,-0.011001576,0.77980226,-0.009863537,-0.13710625,-0.41294217,0.010588944,-0.068750046,0.32334694,0.47877806,-0.0004463587,-0.01302743,0.0018898076,0.18651292,0.009539627,0.0023035575,-0.7010193,-0.0009698123,0.012286909,-0.0082385745,-0.0126876235,0.018438779,-0.008280583,-1.3104008,-0.011126742,0.10308353,0.005451843,0.0019896664,-0.0010318542,0.015922949,-0.0012228508,0.0064159213,-0.01100092,-0.005762629,0.36133334,1.2005391,0.0052305497,-0.00392155,-0.2718918,-0.008618262,-0.012696769,-0.06314321,0.004281655,-0.002210334,-0.011318904,0.0030045435,-0.0034065153,-1.0740764,0.008024696,-0.17528075,-1.2523913,0.0069608893,-0.0005531162,0.0030114101,-0.0016473997,1.6865414,0.0075036883,0.00028052926,0.29365608,0.017391905,-0.0051956857,-0.0008186223,-0.0010064878,0.06324345,-0.008733824,-0.003991005,0.13784584,0.007266114,0.0031855702,-0.019710107,1.1828142,-0.0024448447,0.0053387806,0.0029118657,0.025054362,-0.058366343,-0.0037237927,-0.30020547,0.00531861,0.0038616038,0.007511187
GDSC725,CC1CC(C)CN(c2cc(Nc3ccccc3C(=O)O)c3c4c(onc24)-c2ccccc2C3=O)C1,-0.63522255,0.013973561,1.3777556,2.3900912,0.33607212,0.05512338,2.32592,0.038554028,0.013924234,0.024687067,0.006766442,0.010342218,-0.010666791,-1.0950633,0.0034878477,0.020745737,0.005125597,0.023040045,0.9309552,-1.7428235,-0.017648466,0.7606966,0.015828798,0.47577453,0.009829722,-0.022824448,0.02240204,-1.4358428,2.1685464,0.0028566048,-0.012891315,-0.041279435,0.015342427,-0.011765311,-0.016767226,-0.03022552,-0.0020181518,-0.0077072363,-1.0590098,0.0065498105,-0.033695064,-0.004434388,0.3171732,0.0119678825,-0.021999422,-0.00414237,-0.027468815,-0.0021806285,0.09895484,0.27077776,-0.0017418009,-0.6478973,-0.98329836,0.006530583,-0.04535841,-0.6038642,1.2261078,-0.013074917,0.00025277585,0.013887223,0.8402307,0.017186113,0.021517126,-0.76690537,-0.051271513,-0.010071289,0.03504608,-0.008018766,-0.5815293,0.015257359,-0.4019843,-0.02245758,1.399585,0.006405689,0.0052218884,-0.008686981,-0.8260791,-0.009664282,-0.015665632,0.013446886,-0.007766906,-1.6081128,-0.12179683,-0.00541861,0.014303252,0.45733258,0.0052018035,-0.012193948,0.41172788,-0.028756227,-0.006954197,0.02403071,0.0056567136,-0.033233583,1.2148284,0.022577317,-0.6080012,-0.55285525,0.057052173,-0.011603914,0.02127676,0.031010464,0.78865874,0.016377121,-0.04055006,-0.38108677,0.012499432,0.047865495,0.034722883,0.0042258017,0.4596127,-0.007629171,-0.007206668,-0.006039115,-0.010561136,0.02463103,-0.009676063,-0.14070982,-0.004187469,0.0035585836,-0.030887391,0.0027361712,0.09093842,-0.009837341,1.294078,-0.0016811633,-0.02043162,-0.01231028
GDSC726,CCC(C=CC1OC(=O)C=CC1C)=CC(C)CC=CC(C)=CC(C)C(=O)C(C)C(O)C(C)CC(C)=CC(=O)O,-0.06440056,0.023088485,1.1655933,-0.5689887,-0.41253147,-0.024743337,0.36601156,0.026618717,-0.0035145655,0.016017482,0.024045568,0.019253269,0.014985025,-0.9413992,-0.007982433,0.021750282,-0.011399603,0.0010640309,-0.403283,-0.27389616,0.0025074221,-0.31793222,0.0055588773,-1.4734287,0.0033210479,-0.007864715,0.039136477,-1.3525698,-1.4554293,-0.01603432,0.013131827,0.024174811,-0.004899171,-0.004830448,0.012609184,-0.007236516,0.00072432496,-0.02322106,-0.6649951,0.0012267758,-0.017520025,-0.005784277,-0.53502196,0.022763789,-0.025273118,0.02565651,0.0117031485,-0.008802086,-0.28497434,-1.008532,-0.024953788,-1.1687614,0.46408105,0.002698809,-0.8519657,-0.60760075,-0.6602161,0.0030670753,0.013408635,0.03035617,-1.1583015,-0.024155077,0.013716051,0.15063018,0.0022847056,0.010975316,0.00579484,0.024199106,-1.1879072,0.024297372,0.54022056,0.019998353,1.625689,-0.014993975,-0.006127272,0.014355081,-1.168927,-0.032859888,-0.013442753,0.03163057,0.010004688,2.1514251,0.10936703,-0.0060301125,0.010663956,1.3470323,0.0019079782,0.005185362,0.38015863,0.024733454,-0.014563825,-0.013886245,-0.017663386,-0.0039938856,-0.5787856,0.0072890352,-2.1834614,-0.24912296,0.0073668826,-0.018918062,-0.005833134,0.04222527,-0.15593301,0.005041521,-0.027540304,1.6364325,-0.0005772369,0.022598054,-0.019913048,0.008302908,-0.40027604,0.026510514,-0.008170643,-1.0954314,-0.015557412,-0.013176799,-0.028700562,0.4648847,-0.009685998,-0.013348624,0.015983826,0.030935267,-0.4279706,0.0008980278,-1.9286872,0.022448935,0.015547637,0.0022346696
GDSC727,COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc2c(n1)n(C1CCCC1)c(=O)n2C,0.50540704,0.007110145,-0.0070421575,0.54584235,-0.52458525,-0.01237338,0.19484982,-0.018154493,-0.005832061,-0.013419326,-0.0061278883,-0.02436775,0.0015948974,-0.031647068,0.004905671,-0.011297971,0.007856887,-0.033831857,-1.0136799,1.0740635,0.020200718,-0.9397617,0.026697727,0.95748913,0.00085672364,0.00044106692,0.016255103,-0.50536656,-1.052462,-0.0035071298,0.024971103,0.027612755,0.016756369,0.033458985,0.00945396,0.0051238034,-0.0007210281,-0.00067923963,-2.1454425,0.017128985,0.0072269067,0.0084551275,0.7361352,-0.011634164,0.00810826,-0.00699329,6.0729682e-05,-0.0022131726,-0.024095643,-0.97332734,-0.0052622887,0.020943666,-1.0848744,-0.012966268,-0.34168342,0.13402374,1.2904902,-0.005131745,-0.013030063,0.004789258,-0.4372417,0.005664997,-0.0056484053,-0.19276267,0.015706338,0.023130752,-0.018178536,-0.0021378174,-0.05379825,-0.007898748,0.17693627,0.011948157,0.055291303,-0.012194613,-0.0067218803,-0.02374587,-0.11625172,-0.013889743,0.015003171,-0.01674566,0.0028126575,-1.0352403,-0.36901373,0.0029969849,0.031272337,-0.2663008,-0.0026927292,0.017827991,-0.13215624,0.001710616,0.019729014,-0.009790517,0.0013509821,0.010461863,0.25219095,0.004690964,-0.79330915,0.12976098,-0.012047006,0.010459468,0.017420717,-0.008435115,0.40697113,0.0034623258,0.010759056,-0.31781724,0.021405654,-0.013714574,0.0016896762,-0.010767594,0.53354,-0.0032401383,0.011430591,0.56172353,0.008967206,0.031379662,-0.0061197504,0.23805411,0.0060145548,-0.004391335,-0.00046184286,0.018025717,-0.13440773,-0.008641407,-1.9384048,-0.003175748,0.003412038,0.00054755877
GDSC728,O=C(NCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc2ccccc2c1,-0.011402435,0.013026827,0.8729512,0.7366878,1.8864056,0.0031865751,-0.004541506,0.00061105867,0.021043953,0.0031615943,0.021170579,-0.0007090494,-0.010960083,-0.12758733,0.0032902285,-0.016258545,0.011763694,0.025332572,-0.1152565,-0.24152969,-7.9702586e-05,1.237683,-0.0014726,0.89976734,-0.004557565,-0.0024813013,0.00019137561,0.34562606,0.12291529,0.003228359,-0.019435264,-0.02777714,0.005561233,-0.019291801,0.0053311363,-0.00028249994,-0.0027907994,0.0027284045,0.7579436,0.00039254333,-0.0005374849,0.0096279085,-0.23759502,0.014520906,-0.0030489638,0.005721906,0.0063570365,-0.020530649,0.1553233,0.235717,-0.009251724,-0.5306109,0.44695386,-0.006287366,0.7467611,0.3081889,-0.29958066,-0.0056028897,-0.007270269,-0.016286222,1.5528764,-0.0027600527,0.011690931,0.43795228,-0.017556667,-0.006734673,0.018638045,-0.011733919,-0.16670567,-0.002127476,1.5445409,0.008812342,-0.13809723,0.010054102,-0.0055889897,-0.0007123593,0.12542176,0.0049148514,-0.0058928747,0.003282385,0.0059761144,-1.4970179,0.1809853,-0.014242917,-0.021245606,-0.81522983,-0.006487675,-0.023278885,0.40297997,-0.0054661967,-0.0021723993,0.016001163,0.000695277,-0.015177375,0.09710288,-0.008190546,0.5730407,-0.5886488,0.018169543,-0.0058192275,0.00056771934,0.0061785653,-0.326989,0.0034044012,0.0008477196,1.6072992,-0.010613794,-0.0012781229,0.0057499297,-0.0022628456,-0.032956943,-0.0009400323,-0.0011577737,0.093774825,0.008923279,-0.0035890266,0.009040926,0.35239118,0.0064763976,0.009555139,-0.0036380738,0.0005682665,0.10493626,0.0124356225,1.1630236,0.019631313,-0.003924666,0.006615053
GDSC734,CCOC(=O)NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1,0.26896405,-0.028083585,1.192252,0.09534326,0.07047281,0.00042307377,0.01073938,-0.032104783,-0.020983648,-0.010404028,0.008006383,-0.0057258382,-0.0011415072,0.58253866,-0.015415929,0.019369911,-0.02168756,-0.0044637076,0.11051059,-0.12104749,-0.019099865,0.9583155,-0.026903069,-0.3582343,-0.011653416,-0.013756459,-0.028374046,0.67996764,0.5851112,-0.00017238408,0.014228186,0.0063493233,0.0057251737,0.015303248,0.017095849,0.002576109,0.023139412,0.0023680925,-0.09590643,-0.035728958,0.026114115,-0.0007139072,0.25841793,-0.01882562,0.008773653,0.0011245869,0.0018143281,0.0067641065,-0.58718634,-1.2896794,-0.0084190555,0.7386999,-0.9178739,-0.02009572,-1.0527155,-1.209082,1.0740048,0.005534447,0.009039342,0.009747114,2.2023401,-0.0032390729,-0.0042550797,0.49606475,0.0075949654,0.013159402,-0.021506978,-0.007169649,0.7460024,0.002998963,0.90175724,0.00052589923,-1.0818949,0.006247727,0.0018991791,0.014528337,0.15862367,0.0054208254,0.015222076,-0.0064298846,-0.0058339424,-0.43223062,0.14191154,-0.0051542856,-0.021429911,0.8549503,0.02001916,0.0016323235,-0.052649055,0.0103193,0.013095036,-0.0038752898,0.01922711,0.0073093623,0.7836267,-0.02535363,-1.0591443,-0.6038254,0.00016523525,-0.009342041,-0.011809363,-0.009934943,-1.980961,-0.009387109,-0.00589785,0.20420757,-0.015051571,0.00017683767,0.018456629,-0.010550983,-0.4773507,0.009056717,-0.03503429,-0.2679032,-0.008761384,-0.005033694,-0.024872014,1.9737886,0.017803043,-0.04629697,-0.006221719,-0.011391994,-0.03241755,-0.0013728421,-1.2730943,-0.008041469,0.013021398,0.0038932704
GDSC735,CC(C)(C)c1cc(C(=O)C=Cc2ccc(C(=O)O)cc2)cc(C(C)(C)C)c1,-0.0285195,0.016888844,-0.2496201,0.5059408,0.27128205,0.017697744,-0.08219635,-0.0064803762,0.0068717934,0.0063966513,0.010029826,-0.014328938,0.0017930903,0.11466586,-0.010234378,-0.0107481405,-0.0010761097,-0.0034241653,-0.3552218,0.019575931,-0.009301547,-0.9766518,-0.010389058,0.53752697,0.0090230815,0.0037770718,0.008409195,1.1019948,0.115001656,0.004374899,0.019458,0.0046950597,-0.0073637655,0.0083262995,0.025997572,-0.016906513,0.004928478,-0.0006358307,-0.12373945,-0.024591846,-0.00581163,-0.008649878,0.22020692,-0.011611782,0.0044225696,0.0003141202,0.0155112,0.009906277,-0.021356799,0.14709973,-0.0026778127,0.17885007,0.24317531,0.00039278716,0.71045,-1.4018762,-1.5523478,0.013442519,-0.0002934225,0.011622192,-2.2325964,-0.009153239,0.0009030681,1.064539,0.005747415,0.002784051,0.008128189,0.0056280307,-0.031424634,0.0217968,0.30537662,0.0001408197,-0.24582863,-0.0076865945,-0.0026452392,0.002348396,0.12510532,0.010266533,-0.0033630324,-0.009714285,0.00027067587,0.77405137,1.060301,0.012675427,0.012915481,1.3678384,-0.020852655,-0.016482923,0.11775845,-0.0014976561,-0.01825124,0.018031813,-0.0018458702,-0.01702859,-1.4747772,0.0018466599,-0.11128411,-0.49838698,-0.0059345094,0.01316832,-0.008012386,0.0056142434,-0.6451253,-0.0003879182,0.0052801818,0.41613767,0.005656979,-0.0063695195,-0.01179075,-0.008397892,-0.006780375,0.005859785,0.0031799716,0.060989935,0.0020345445,-0.008253783,0.0014557838,-0.4853915,-0.011667566,0.009331152,-0.0054877214,0.013318921,-0.103418216,-0.014110759,-0.8107228,0.0024444493,0.024717383,-0.0031347708
GDSC736,O=C(NC1CCCCC1)C(c1ccccc1Cl)N(C(=O)Cc1cccs1)c1cccc(F)c1,-0.036914837,0.02231745,-0.14354971,1.3114156,1.4991887,-0.011762167,-0.4507754,-0.0018114522,-0.0030882135,-0.008429155,0.035543133,-0.015140556,0.0013243109,0.06803919,0.011687808,-0.017262634,-0.0023019258,0.017646162,0.71100116,-1.7107899,-0.011213582,0.9131874,-0.024764627,-0.9740764,-0.0075507835,-0.013599082,0.0023805648,-0.76356006,-0.85081774,0.020037975,-0.0145220645,-0.005526364,-0.008459666,-0.018442662,0.006323375,0.01607347,0.004363328,-0.01218165,-0.25588045,-0.022233356,0.018999463,0.0080915615,0.045060713,0.02568765,-0.0025916174,-0.0061577484,0.00985603,-0.00031140447,0.07739602,0.4139443,-0.011845459,-1.60487,0.69294846,-0.0101934,1.3324561,-1.3171717,1.737724,-0.027295697,0.021383125,-0.016140925,0.96840113,-0.02047811,-0.0078458395,0.43109322,0.0004126653,0.03401731,0.018188294,0.00076565146,0.12561378,0.011510879,1.6404384,0.02759451,-0.98228145,0.02855227,0.003337171,0.0030222246,1.2137572,-0.007110348,-0.0029482376,0.010506058,-0.011430971,-0.11545804,1.217872,0.0068677254,-0.014455758,-0.7132578,-0.01511775,-0.006667275,0.0923962,-0.03566821,-0.015024513,0.018503595,0.013987623,0.006173214,-0.4698053,0.0059536155,-0.19391978,1.6404594,0.0029665623,-0.004712552,0.0020684497,0.013705127,-1.5383549,0.009878039,-0.008321285,-0.25758505,-0.0137948375,0.002296581,-0.01527125,-0.013595559,-0.27247542,0.014501929,-0.01433836,0.035910647,0.0073592397,-0.0039038137,0.014285849,1.6702808,-0.021552464,-0.015734255,-0.023924809,0.0088624945,0.04189344,0.016532512,0.16845289,0.002895989,-0.014780183,-0.0019752947
GDSC746,N=C1SC(=Cc2cn[nH]c2-c2ccc(F)cc2)C(=O)N1c1nccs1,0.25029528,0.0109932115,-0.12761861,-0.3795981,0.5863177,-0.0021191295,-0.9459534,0.011502678,0.036955517,0.023667634,0.01135407,0.05697318,-0.013061028,-0.3350894,-0.007850446,0.0043184273,0.021906795,0.0324651,0.20234172,-0.28234905,0.015817087,1.3617827,0.014969725,0.23090369,0.0048864074,-0.0038174726,0.035454094,-0.8257461,1.5443615,-0.028282404,-0.020485833,-0.034751713,-0.004724224,0.012100611,-0.0023882575,-0.007853195,0.014249214,0.025363555,0.85694015,-0.0017004664,-0.04072609,0.026644826,-0.5612794,0.024612263,-0.024953779,0.00022929907,-0.0050591677,-0.003363423,0.28789914,0.23961207,-0.018709326,0.281602,1.5655047,0.005956188,0.3823575,1.3026944,-1.5655895,0.0128563875,0.003669694,-0.035771534,0.53396314,-0.014058076,0.03817825,0.4309808,-0.023415439,-0.024841156,0.0058061425,-0.0014074147,-0.27252254,-0.025723927,-0.35193655,-0.028728463,-0.5349514,0.020093836,0.0023021437,-0.00862684,-1.033904,0.00605905,0.020692093,0.010699838,0.029596087,-1.1807022,0.36120987,-0.022859953,-0.029375166,-0.63382953,-0.0084731765,0.00019343197,1.5327867,-0.0026511438,-0.016233489,0.0003351455,-0.0045540957,-0.0142770205,-1.0016698,0.021838214,0.18488485,-0.6391175,0.036055528,0.013634741,0.00390157,0.017884862,0.13444757,-0.01530087,-0.019780107,1.034003,-0.027979732,-0.0061213146,-0.011222646,0.002155926,0.19812195,-0.01833719,0.018559318,0.6911335,0.011139566,-0.011937767,0.022858735,0.44663796,0.019615408,0.024975657,-0.022265855,0.013276124,-0.0025494152,-0.011544738,-1.3034148,0.030637605,-0.014136716,0.014278272
GDSC747,CCOC(=O)c1ccc(N2NC(=O)C(=Cc3ccc([N+](=O)[O-])o3)C2=O)cc1,0.14483255,0.016528364,-0.24350291,0.50853884,-0.63768744,-0.007717291,0.5889381,0.007796716,-0.00013446622,0.015611514,-0.009329539,-0.0107105225,-0.0020192154,-0.08636461,-0.0081098005,-0.004885353,0.001132695,-0.0014468413,0.43770537,-0.36250705,0.0034106784,-0.1818685,0.018568091,2.033559,-0.011123568,0.004371455,-0.001356557,-1.7073152,-0.2552186,-0.0059216693,-0.020481765,0.00061783567,-0.0026577804,-0.007765444,-0.012930546,-0.0051682554,0.0012160689,0.012609601,1.05852,0.01728527,0.011966856,-0.012870312,-0.0013688579,0.008285172,-0.0064785816,-0.022353616,-0.016580358,-0.0026525557,0.11994207,-0.44139987,0.009584608,0.28910264,0.74294543,0.017299797,0.18613684,-0.022492075,0.08801416,0.008636375,0.005263377,0.0011721379,0.11636145,0.009596214,-0.010240772,-1.5121347,-0.009542413,0.004081525,0.004734399,0.0057714134,-0.18747832,-0.023289472,-1.6689285,0.00961788,-0.24438336,-0.0028822552,0.006885469,0.008909469,0.07402718,-0.007176796,-0.0026271697,0.012381047,0.0013500974,0.6016711,0.27628076,-0.0040754676,-0.009943146,0.57461363,-0.00023218617,-0.011408076,0.15128173,0.003930088,-0.003299851,-0.0129053965,-0.0041197035,-0.004887052,1.59912,0.0123519655,0.14643821,-2.2195992,0.026326498,-0.010470279,-0.02182122,0.0017400011,0.5885008,-0.012783542,0.0071409494,0.3771919,0.0044765025,0.003860238,0.0064982343,-0.008623786,0.0837546,-0.014851034,-0.007765447,-0.180777,0.009040764,0.012587681,-0.022114256,-0.34686273,0.013070899,0.01745639,0.0031601377,-0.017336491,0.015310472,-0.015737943,0.8050531,-0.002137499,-0.01986375,-0.008404586
GDSC748,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(C(C)c3ccccn3)c12,0.45312032,-0.013110266,1.5884284,1.243832,-1.2254597,0.0024742475,1.2089642,0.006102589,-0.026106238,-0.02176813,-0.0056397915,-0.028192252,-0.0026114583,0.24225333,0.01664991,0.0276284,-0.0052683176,-0.023076007,-0.38691235,0.3758898,-0.006990902,1.8262222,0.021837346,0.64688873,0.00037387758,0.007702805,-0.00042466074,-0.22875704,0.12591669,0.017954588,0.005961217,0.00048035197,0.019262612,0.002815608,0.005642183,-0.0059888326,-0.00522756,0.011342842,0.9560637,-0.03269481,0.046327703,-0.008305438,0.065495774,-0.009338222,0.0043387283,-0.008628204,-0.006215051,0.016279116,0.0050681233,-1.334117,-0.009588469,-0.9704093,-1.1143489,-0.0071790516,0.1729292,0.09524796,-0.92570746,0.02554069,-0.010921333,0.011378612,-0.039479345,0.017671317,-0.036887396,-1.11191,-0.00809937,0.023461685,-0.006203046,-0.0026329719,0.31378794,0.003047511,0.4233333,0.02068768,-1.5062609,-0.0050775614,0.009272791,0.016957406,0.5720628,0.013435197,0.0105483085,0.0049892385,-0.0122077055,0.23792869,-0.7297069,0.0038843937,-0.012197368,-0.37018153,0.000106418505,-0.004595667,-1.2009532,0.002628956,0.01396529,-0.016067134,0.0023571327,-0.006358808,-0.39983603,-0.019059762,-0.58141494,-2.0061128,0.0014653895,0.00394246,-0.0068924814,0.012893561,0.06392113,0.0037699565,-0.01296749,0.5413114,-0.009436085,-0.017053412,0.014171634,-0.005392544,0.15082185,0.0007865131,-0.045059882,-1.2607906,0.0015908661,-0.00074514,-0.035979845,0.17153051,0.00044021942,-0.014204204,-0.0067342967,-0.018700603,-0.37535754,-0.014246874,-2.4189825,-0.009831576,-0.0050222715,-0.010013789
GDSC749,Nc1nc(OCc2cc(Br)cs2)c2[nH]cnc2n1,-0.06970261,-0.014215271,2.1782508,-0.77116233,0.6689438,0.012905551,-1.0405244,0.0024735266,-0.0041314084,-0.003520988,0.016096715,0.019608662,-0.0043139793,-0.049598735,0.002598919,0.010855103,-0.001916999,0.0036995895,0.10401264,-0.06559374,-0.0060437396,-0.105267145,-0.015645001,0.13994384,0.02027639,0.001125725,0.010668263,-0.56000865,0.16660294,0.01283481,0.0001107119,0.0073268097,0.0025843438,0.0073063336,-0.0023213588,-0.011004363,0.013963657,0.0020565782,-0.072034776,-0.01212015,-0.013159959,-0.0069151446,-0.002811242,0.0052211285,0.00022569485,-0.00013099983,0.0021749139,0.008630544,-0.07231544,-0.4235984,-0.0060964194,0.2441684,-0.34987357,-0.004108846,1.5038804,0.22906461,0.25517035,-0.0024457145,-0.0059138983,0.010980247,-1.0938293,-0.012997828,0.0014289189,0.7428832,-0.00015284866,-0.009327002,-0.0003830623,-0.0045591854,0.008552365,0.0047897696,0.16865304,-0.0022239946,0.024587832,0.01275387,0.004465591,0.00040552393,-0.17430781,0.011764662,0.0014443656,0.0067094862,0.0117694475,-2.1053617,-0.41510332,-0.012479268,-0.006808579,-0.33170158,0.00722507,0.014305001,-0.3200009,-0.015781729,0.0029789172,0.00761298,-0.008241181,0.0009779483,-0.6330361,-0.0044032224,1.0654035,1.0812548,-0.009200796,-0.00050298125,0.013902024,-0.011676682,0.80105335,0.0038838573,-0.001350604,0.5248258,-0.01683522,0.0031601712,-0.0067679416,-0.0024987906,0.17412762,0.012341067,0.0076335324,-0.18987246,0.016585782,-0.015922159,-0.0027321074,-0.11610843,-0.012157769,-0.00927113,0.0024614818,-0.0020187602,-0.022328502,0.00708141,-0.23628807,0.009306642,-0.0018055867,-0.0013573086
